cod_ibge,ano,pib_per_capita
2302503,2020,14225.98
2302503,2021,16277.20
2302503,2022,19762.92
2302503,2023,24737.96
2302602,2010,6269.81
2302602,2011,6595.46
2302602,2012,8920.39
2302602,2013,7278.99
2302602,2014,8626.52
2302602,2015,8725.38
2302602,2016,9779.77
2302602,2017,10536.67
2302602,2018,9298.69
2302602,2019,11291.35
2302602,2020,11539.63
2302602,2021,13087.13
2302602,2022,13732.73
2302602,2023,15770.09
2302701,2010,4583.56
2302701,2011,5362.37
2302701,2012,5561.68
2302701,2013,6339.05
2302701,2014,7366.12
2302701,2015,7353.04
2302701,2016,7414.10
2302701,2017,8299.93
2302701,2018,7362.90
2302701,2019,9753.56
2302701,2020,11281.23
2302701,2021,10626.15
2302701,2022,12528.95
2302701,2023,14724.76
2302800,2010,4892.40
2302800,2011,5767.75
2302800,2012,5859.83
2302800,2013,5999.73
2302800,2014,7379.06
2302800,2015,7995.00
2302800,2016,8322.68
2302800,2017,9207.72
2302800,2018,8398.14
2302800,2019,11544.41
2302800,2020,11427.01
2302800,2021,11761.86
2302800,2022,13770.48
2302800,2023,16108.97
2302909,2010,4085.35
2302909,2011,4955.70
2302909,2012,4545.56
2302909,2013,5032.76
2302909,2014,6389.08
2302909,2015,6309.12
2302909,2016,6445.37
2302909,2017,8398.16
2302909,2018,10008.08
2302909,2019,8733.16
2302909,2020,10705.82
2302909,2021,9916.38
2302909,2022,11020.03
2302909,2023,13129.77
2303006,2010,3584.22
2303006,2011,4092.97
2303006,2012,3899.66
2303006,2013,3892.43
2303006,2014,4720.10
2303006,2015,5111.52
2303006,2016,5263.97
2303006,2017,5684.50
2303006,2018,5780.04
2303006,2019,6853.20
2303006,2020,7968.10
2303006,2021,8090.43
2303006,2022,11445.12
2303006,2023,12806.25
2303105,2010,3733.68
2303105,2011,4197.80
2303105,2012,4271.84
2303105,2013,4647.63
2303105,2014,5324.05
2303105,2015,5938.68
2303105,2016,6407.56
2303105,2017,7562.41
2303105,2018,8256.72
2303105,2019,8859.88
2303105,2020,9490.51
2303105,2021,10455.04
2303105,2022,11807.86
2303105,2023,13868.99
2303204,2010,3797.42
2303204,2011,4165.29
2303204,2012,4187.26
2303204,2013,4879.11
2303204,2014,5803.83
2303204,2015,5829.22
2303204,2016,6601.87
2303204,2017,7427.31
2303204,2018,7595.31
2303204,2019,7786.74
2303204,2020,9201.84
2303204,2021,9372.28
2303204,2022,10321.83
2303204,2023,11213.37
2303303,2010,3623.61
2303303,2011,4037.22
2303303,2012,3743.86
2303303,2013,4349.29
2303303,2014,5698.66
2303303,2015,5539.36
2303303,2016,6893.55
2303303,2017,7375.41
2303303,2018,7481.07
2303303,2019,7729.78
2303303,2020,8807.31
2303303,2021,9678.31
2303303,2022,11400.85
2303303,2023,13504.03
2303402,2010,3814.44
2303402,2011,4763.99
2303402,2012,4766.88
2303402,2013,5180.32
2303402,2014,5890.88
2303402,2015,5540.74
2303402,2016,6171.75
2303402,2017,6785.98
2303402,2018,6861.92
2303402,2019,7457.70
2303402,2020,8684.03
2303402,2021,9388.72
2303402,2022,10775.12
2303402,2023,12252.46
2303501,2010,7220.28
2303501,2011,7804.12
2303501,2012,8592.27
2303501,2013,9293.36
2303501,2014,11188.63
2303501,2015,11747.90
2303501,2016,12391.81
2303501,2017,12606.69
2303501,2018,10504.61
2303501,2019,12818.15
2303501,2020,13267.19
2303501,2021,14777.00
2303501,2022,16285.35
2303501,2023,18349.34
2303600,2010,3111.40
2303600,2011,3452.28
2303600,2012,3436.04
2303600,2013,3925.47
2303600,2014,4550.45
2303600,2015,4898.20
2303600,2016,5139.42
2303600,2017,5451.61
2303600,2018,5927.23
2303600,2019,5748.05
2303600,2020,6704.07
2303600,2021,7324.19
2303600,2022,12933.01
2303600,2023,14835.36
2303659,2010,4516.26
2303659,2011,6289.96
2303659,2012,4957.79
2303659,2013,6109.64
2303659,2014,7528.73
2303659,2015,7432.33
2303659,2016,7888.11
2303659,2017,8278.00
2303659,2018,7885.85
2303659,2019,10934.31
2303659,2020,10076.13
2303659,2021,10766.70
2303659,2022,11224.59
2303659,2023,13185.00
2303709,2010,8753.54
2303709,2011,9922.96
2303709,2012,11466.59
2303709,2013,13772.41
2303709,2014,15971.61
2303709,2015,16226.30
2303709,2016,15199.17
2303709,2017,16184.83
2303709,2018,13927.93
2303709,2019,19136.37
2303709,2020,19635.40
2303709,2021,28252.08
2303709,2022,27810.31
2303709,2023,27759.74
2303808,2010,4243.70
2303808,2011,4791.19
2303808,2012,5010.98
2303808,2013,5351.52
2303808,2014,6674.63
2303808,2015,6848.51
2303808,2016,7364.61
2303808,2017,7493.66
2303808,2018,7405.67
2303808,2019,8048.16
2303808,2020,8791.49
2303808,2021,9656.59
2303808,2022,11661.48
2303808,2023,13608.60
2303907,2010,3796.08
2303907,2011,4164.25
2303907,2012,4615.54
2303907,2013,5103.21
2303907,2014,5719.10
2303907,2015,5880.34
2303907,2016,6311.68
2303907,2017,7127.18
2303907,2018,6439.15
2303907,2019,7305.39
2303907,2020,7784.54
2303907,2021,8413.49
2303907,2022,10050.67
2303907,2023,11331.32
2303931,2010,3426.34
2303931,2011,4244.07
2303931,2012,4070.53
2303931,2013,4452.95
2303931,2014,5269.54
2303931,2015,5344.82
2303931,2016,5473.93
2303931,2017,6249.46
2303931,2018,6095.73
2303931,2019,9211.78
2303931,2020,13029.18
2303931,2021,13153.20
2303931,2022,15929.23
2303931,2023,17458.87
2303956,2010,5000.74
2303956,2011,5426.08
2303956,2012,4966.95
2303956,2013,5832.55
2303956,2014,6677.72
2303956,2015,6898.86
2303956,2016,7249.54
2303956,2017,13967.08
2303956,2018,18459.35
2303956,2019,14195.62
2303956,2020,16659.73
2303956,2021,12830.19
2303956,2022,12665.61
2303956,2023,13329.65
2304004,2010,3657.81
2304004,2011,3944.02
2304004,2012,4136.77
2304004,2013,4643.45
2304004,2014,5268.22
2304004,2015,5580.64
2304004,2016,5866.14
2304004,2017,6507.69
2304004,2018,6496.15
2304004,2019,7603.38
2304004,2020,8260.01
2304004,2021,9643.95
2304004,2022,11273.06
2304004,2023,12672.14
2304103,2010,5210.04
2304103,2011,6251.89
2304103,2012,6037.39
2304103,2013,6472.90
2304103,2014,8334.52
2304103,2015,8451.65
2304103,2016,8967.84
2304103,2017,10014.58
2304103,2018,9340.49
2304103,2019,11350.11
2304103,2020,11883.00
2304103,2021,12661.30
2304103,2022,14254.21
2304103,2023,16476.30
2304202,2010,8112.91
2304202,2011,8263.47
2304202,2012,8815.82
2304202,2013,9326.14
2304202,2014,11120.03
2304202,2015,11034.23
2304202,2016,11667.87
2304202,2017,11774.34
2304202,2018,10487.83
2304202,2019,13317.18
2304202,2020,12956.25
2304202,2021,13976.14
2304202,2022,16622.71
2304202,2023,18661.32
2304236,2010,3990.95
2304236,2011,4662.95
2304236,2012,4370.41
2304236,2013,5332.33
2304236,2014,5697.50
2304236,2015,5686.69
2304236,2016,6535.29
2304236,2017,7358.45
2304236,2018,7895.68
2304236,2019,9926.15
2304236,2020,11385.73
2304236,2021,12331.00
2304236,2022,13360.63
2304236,2023,16175.67
2304251,2010,4121.23
2304251,2011,4618.75
2304251,2012,4934.67
2304251,2013,5346.39
2304251,2014,6097.74
2304251,2015,7305.92
2304251,2016,8012.13
2304251,2017,9584.48
2304251,2018,9480.11
2304251,2019,11507.53
2304251,2020,11690.13
2304251,2021,14835.45
2304251,2022,15872.57
2304251,2023,19006.85
2304269,2010,3955.19
2304269,2011,4746.53
2304269,2012,4324.88
2304269,2013,5068.74
2304269,2014,6093.34
2304269,2015,6353.63
2304269,2016,6880.21
2304269,2017,7019.01
2304269,2018,6651.15
2304269,2019,7642.24
2304269,2020,9126.87
2304269,2021,10402.46
2304269,2022,12471.08
2304269,2023,13929.93
2304277,2010,3855.10
2304277,2011,4315.87
2304277,2012,4505.00
2304277,2013,5082.32
2304277,2014,6061.47
2304277,2015,6479.93
2304277,2016,7199.73
2304277,2017,7303.47
2304277,2018,7239.03
2304277,2019,7978.47
2304277,2020,9300.95
2304277,2021,11123.49
2304277,2022,14400.43
2304277,2023,16399.02
2304285,2010,30492.12
2304285,2011,33916.40
2304285,2012,34542.74
2304285,2013,41892.01
2304285,2014,50549.38
2304285,2015,53283.25
2304285,2016,59327.28
2304285,2017,56139.60
2304285,2018,46787.92
2304285,2019,59463.19
2304285,2020,58688.21
2304285,2021,65004.03
2304285,2022,61444.19
2304285,2023,66608.49
2304301,2010,3961.75
2304301,2011,4768.75
2304301,2012,4902.61
2304301,2013,5440.21
2304301,2014,10422.47
2304301,2015,7272.63
2304301,2016,6951.25
2304301,2017,10405.21
2304301,2018,8445.36
2304301,2019,9689.15
2304301,2020,10799.75
2304301,2021,10462.89
2304301,2022,12392.54
2304301,2023,13295.83
2304350,2010,4198.38
2304350,2011,4597.00
2304350,2012,4711.74
2304350,2013,5041.48
2304350,2014,5876.01
2304350,2015,6445.92
2304350,2016,7521.19
2304350,2017,8683.60
2304350,2018,7858.18
2304350,2019,9333.53
2304350,2020,10211.41
2304350,2021,12356.43
2304350,2022,12845.32
2304350,2023,14326.07
2304400,2010,15118.78
2304400,2011,16714.34
2304400,2012,18308.75
2304400,2013,19499.43
2304400,2014,21819.17
2304400,2015,22079.14
2304400,2016,23024.73
2304400,2017,23441.59
2304400,2018,25113.54
2304400,2019,25250.20
2304400,2020,24127.63
2304400,2021,27165.05
2304400,2022,33500.67
2304400,2023,35796.74
2304459,2010,5027.75
2304459,2011,6137.81
2304459,2012,6567.22
2304459,2013,7527.21
2304459,2014,8281.96
2304459,2015,8873.10
2304459,2016,8748.66
2304459,2017,9686.41
2304459,2018,9904.57
2304459,2019,12461.03
2304459,2020,14022.35
2304459,2021,18625.44
2304459,2022,19159.61
2304459,2023,22627.87
2304509,2010,4990.21
2304509,2011,5780.15
2304509,2012,5825.81
2304509,2013,7791.19
2304509,2014,11720.56
2304509,2015,14077.85
2304509,2016,16110.55
2304509,2017,18300.90
2304509,2018,18669.42
2304509,2019,19072.13
2304509,2020,16654.64
2304509,2021,19437.91
2304509,2022,22853.07
2304509,2023,27047.96
2304608,2010,4559.79
2304608,2011,5272.75
2304608,2012,5214.80
2304608,2013,5734.05
2304608,2014,6548.86
2304608,2015,6751.46
2304608,2016,6445.22
2304608,2017,7667.65
2304608,2018,8460.75
2304608,2019,9136.60
2304608,2020,10110.03
2304608,2021,11196.45
2304608,2022,13354.03
2304608,2023,14464.84
2304657,2010,3607.04
2304657,2011,3843.51
2304657,2012,3971.22
2304657,2013,4237.32
2304657,2014,5027.28
2304657,2015,5358.73
2304657,2016,5647.98
2304657,2017,6272.46
2304657,2018,6792.07
2304657,2019,7357.52
2304657,2020,8149.12
2304657,2021,8998.32
2304657,2022,9912.91
2304657,2023,11557.56
2304707,2010,3513.22
2304707,2011,3853.48
2304707,2012,3817.17
2304707,2013,4531.48
2304707,2014,5297.59
2304707,2015,6019.41
2304707,2016,6920.37
2304707,2017,6763.46
2304707,2018,6866.71
2304707,2019,7210.36
2304707,2020,8040.21
2304707,2021,8508.38
2304707,2022,9652.50
2304707,2023,10523.67
2304806,2010,4105.64
2304806,2011,4692.71
2304806,2012,5369.18
2304806,2013,5388.46
2304806,2014,6917.07
2304806,2015,6741.67
2304806,2016,7120.32
2304806,2017,8727.28
2304806,2018,9663.57
2304806,2019,9304.91
2304806,2020,9791.99
2304806,2021,10730.92
2304806,2022,11447.92
2304806,2023,13935.81
2304905,2010,3715.25
2304905,2011,4065.06
2304905,2012,4277.16
2304905,2013,4942.15
2304905,2014,5955.67
2304905,2015,6200.78
2304905,2016,6407.69
2304905,2017,7074.08
2304905,2018,7287.34
2304905,2019,7911.92
2304905,2020,8626.50
2304905,2021,9872.09
2304905,2022,11336.99
2304905,2023,12462.62
2304954,2010,4336.86
2304954,2011,4638.01
2304954,2012,4584.83
2304954,2013,5369.53
2304954,2014,6011.57
2304954,2015,6237.37
2304954,2016,6450.10
2304954,2017,7945.66
2304954,2018,7715.23
2304954,2019,7813.83
2304954,2020,8276.20
2304954,2021,8751.83
2304954,2022,11246.97
2304954,2023,12971.10
2305001,2010,5531.19
2305001,2011,6257.15
2305001,2012,6118.52
2305001,2013,7203.38
2305001,2014,8194.70
2305001,2015,8325.87
2305001,2016,9155.05
2305001,2017,11416.15
2305001,2018,12079.43
2305001,2019,13749.92
2305001,2020,15687.48
2305001,2021,16353.68
2305001,2022,17312.14
2305001,2023,20886.84
2305100,2010,9088.66
2305100,2011,10817.07
2305100,2012,10282.34
2305100,2013,11453.98
2305100,2014,15365.79
2305100,2015,13592.32
2305100,2016,15167.77
2305100,2017,17412.72
2305100,2018,16815.47
2305100,2019,14484.51
2305100,2020,13900.95
2305100,2021,15847.79
2305100,2022,16640.07
2305100,2023,18538.33
2305209,2010,4167.09
2305209,2011,5061.95
2305209,2012,4923.94
2305209,2013,5127.45
2305209,2014,5753.85
2305209,2015,6187.73
2305209,2016,6748.12
2305209,2017,7083.11
2305209,2018,7254.69
2305209,2019,7668.21
2305209,2020,8447.11
2305209,2021,9193.31
2305209,2022,11432.06
2305209,2023,13420.73
2305233,2010,20786.98
2305233,2011,21237.30
2305233,2012,19545.58
2305233,2013,19732.17
2305233,2014,22671.78
2305233,2015,20313.67
2305233,2016,22518.96
2305233,2017,24225.69
2305233,2018,25714.47
2305233,2019,25280.06
2305233,2020,25408.08
2305233,2021,30375.14
2305233,2022,33462.86
2305233,2023,39660.41
2305266,2010,3396.14
2305266,2011,4892.25
2305266,2012,4060.02
2305266,2013,4388.98
2305266,2014,5405.93
2305266,2015,5724.86
2305266,2016,6223.61
2305266,2017,7210.32
2305266,2018,7181.03
2305266,2019,8137.76
2305266,2020,9308.23
2305266,2021,9881.62
2305266,2022,12068.71
2305266,2023,13697.30
2305308,2010,4981.27
2305308,2011,5564.49
2305308,2012,5464.67
2305308,2013,7033.96
2305308,2014,6658.95
2305308,2015,6583.54
2305308,2016,7748.35
2305308,2017,9388.60
2305308,2018,11368.46
2305308,2019,12497.95
2305308,2020,13461.91
2305308,2021,13850.18
2305308,2022,15887.64
2305308,2023,18022.32
2305332,2010,3775.04
2305332,2011,4733.00
2305332,2012,4461.95
2305332,2013,5095.31
2305332,2014,6335.29
2305332,2015,6848.89
2305332,2016,6637.11
2305332,2017,7524.65
2305332,2018,7173.25
2305332,2019,8064.32
2305332,2020,8956.32
2305332,2021,9815.44
2305332,2022,10792.20
2305332,2023,12994.36
2305357,2010,8291.61
2305357,2011,9062.47
2305357,2012,10304.03
2305357,2013,11519.53
2305357,2014,12885.93
2305357,2015,11775.94
2305357,2016,12564.82
2305357,2017,14130.30
2305357,2018,17176.61
2305357,2019,17958.70
2305357,2020,18343.36
2305357,2021,20364.73
2305357,2022,18692.31
2305357,2023,21144.28
2305407,2010,4614.24
2305407,2011,5163.29
2305407,2012,5661.75
2305407,2013,6222.31
2305407,2014,7356.79
2305407,2015,8377.36
2305407,2016,7995.35
2305407,2017,8289.95
2305407,2018,8300.39
2305407,2019,9016.79
2305407,2020,9989.10
2305407,2021,10797.31
2305407,2022,12717.90
2305407,2023,14749.95
2305506,2010,9163.35
2305506,2011,9971.67
2305506,2012,11084.87
2305506,2013,11796.88
2305506,2014,14380.10
2305506,2015,13416.34
2305506,2016,13943.88
2305506,2017,14639.02
2305506,2018,15668.76
2305506,2019,16659.65
2305506,2020,16951.08
2305506,2021,18380.39
2305506,2022,20951.00
2305506,2023,23882.71
2305605,2010,4969.11
2305605,2011,6265.71
2305605,2012,5519.69
2305605,2013,6153.36
2305605,2014,7271.41
2305605,2015,7520.40
2305605,2016,8081.98
2305605,2017,8877.73
2305605,2018,9228.59
2305605,2019,9478.69
2305605,2020,11385.26
2305605,2021,11712.06
2305605,2022,14463.35
2305605,2023,16988.35
2305654,2010,3231.81
2305654,2011,4556.43
2305654,2012,3945.75
2305654,2013,4391.75
2305654,2014,6033.24
2305654,2015,5546.57
2305654,2016,6421.50
2305654,2017,6866.58
2305654,2018,6725.60
2305654,2019,7585.28
2305654,2020,8338.97
2305654,2021,9841.12
2305654,2022,10088.32
2305654,2023,11589.61
2305704,2010,4187.88
2305704,2011,5175.74
2305704,2012,4867.74
2305704,2013,5494.90
2305704,2014,6435.54
2305704,2015,6666.49
2305704,2016,7457.90
2305704,2017,8328.65
2305704,2018,9176.17
2305704,2019,9972.35
2305704,2020,10770.08
2305704,2021,11469.63
2305704,2022,13834.18
2305704,2023,15464.79
2305803,2010,4725.64
2305803,2011,5534.50
2305803,2012,5445.66
2305803,2013,6338.26
2305803,2014,6972.85
2305803,2015,7610.72
2305803,2016,8084.74
2305803,2017,9099.55
2305803,2018,9539.51
2305803,2019,10629.55
2305803,2020,11209.87
2305803,2021,12333.79
2305803,2022,13998.49
2305803,2023,16467.92
2305902,2010,3834.13
2305902,2011,4361.15
2305902,2012,4401.54
2305902,2013,4922.55
2305902,2014,5299.74
2305902,2015,5528.40
2305902,2016,5781.32
2305902,2017,6557.90
2305902,2018,6670.90
2305902,2019,7327.70
2305902,2020,8229.87
2305902,2021,8620.09
2305902,2022,10478.34
2305902,2023,11055.80
2306009,2010,5126.29
2306009,2011,5353.10
2306009,2012,5817.49
2306009,2013,6532.44
2306009,2014,8315.50
2306009,2015,8501.55
2306009,2016,8869.55
2306009,2017,10012.28
2306009,2018,10031.34
2306009,2019,10451.04
2306009,2020,11788.31
2306009,2021,13607.57
2306009,2022,15089.05
2306009,2023,18081.15
2306108,2010,3782.39
2306108,2011,4725.10
2306108,2012,4878.95
2306108,2013,5376.61
2306108,2014,6116.24
2306108,2015,6314.99
2306108,2016,6764.55
2306108,2017,7055.40
2306108,2018,6916.72
2306108,2019,7804.23
2306108,2020,7916.69
2306108,2021,9009.98
2306108,2022,10521.47
2306108,2023,11357.81
2306207,2010,4244.58
2306207,2011,4621.33
2306207,2012,5105.02
2306207,2013,5772.56
2306207,2014,6683.30
2306207,2015,7513.33
2306207,2016,7430.59
2306207,2017,9001.51
2306207,2018,8465.76
2306207,2019,8887.58
2306207,2020,9647.98
2306207,2021,10482.61
2306207,2022,11860.44
2306207,2023,13753.44
2306256,2010,5581.23
2306256,2011,6672.58
2306256,2012,7593.73
2306256,2013,9338.41
2306256,2014,11433.54
2306256,2015,14937.12
2306256,2016,14646.51
2306256,2017,16882.47
2306256,2018,17730.05
2306256,2019,19036.31
2306256,2020,23779.69
2306256,2021,32560.63
2306256,2022,24576.38
2306256,2023,36391.91
2306306,2010,12297.71
2306306,2011,14621.97
2306306,2012,7811.09
2306306,2013,8970.76
2306306,2014,10300.91
2306306,2015,9735.69
2306306,2016,10215.93
2306306,2017,10588.45
2306306,2018,10765.32
2306306,2019,12150.81
2306306,2020,10700.39
2306306,2021,11124.48
2306306,2022,15129.84
2306306,2023,15971.93
2306405,2010,6074.01
2306405,2011,6819.22
2306405,2012,7778.02
2306405,2013,8202.94
2306405,2014,9688.67
2306405,2015,9535.28
2306405,2016,10534.56
2306405,2017,12241.29
2306405,2018,12875.01
2306405,2019,12972.59
2306405,2020,12600.35
2306405,2021,13547.33
2306405,2022,16243.27
2306405,2023,19450.22
2306504,2010,3500.93
2306504,2011,4195.60
2306504,2012,3857.20
2306504,2013,4654.15
2306504,2014,5351.67
2306504,2015,5703.96
2306504,2016,6193.47
2306504,2017,6750.53
2306504,2018,6676.82
2306504,2019,7154.28
2306504,2020,7981.98
2306504,2021,8246.45
2306504,2022,10220.66
2306504,2023,11994.80
2306553,2010,5577.98
2306553,2011,6286.24
2306553,2012,6450.89
2306553,2013,8941.73
2306553,2014,9488.99
2306553,2015,9815.04
2306553,2016,10620.68
2306553,2017,18684.76
2306553,2018,17988.15
2306553,2019,14705.64
2306553,2020,16453.65
2306553,2021,18001.79
2306553,2022,16916.38
2306553,2023,16555.28
2306603,2010,4019.83
2306603,2011,5142.01
2306603,2012,3427.42
2306603,2013,4668.45
2306603,2014,5349.67
2306603,2015,5630.48
2306603,2016,5484.68
2306603,2017,6310.42
2306603,2018,6018.47
2306603,2019,6322.05
2306603,2020,7068.48
2306603,2021,7903.96
2306603,2022,9309.38
2306603,2023,11561.29
2306702,2010,4618.88
2306702,2011,5666.36
2306702,2012,5284.98
2306702,2013,5984.73
2306702,2014,7205.03
2306702,2015,7591.85
2306702,2016,7898.42
2306702,2017,8348.97
2306702,2018,8629.84
2306702,2019,9382.37
2306702,2020,11318.62
2306702,2021,12498.97
2306702,2022,14923.58
2306702,2023,18394.06
2306801,2010,7267.96
2306801,2011,8393.89
2306801,2012,9514.28
2306801,2013,11127.81
2306801,2014,12779.03
2306801,2015,12685.20
2306801,2016,10992.01
2306801,2017,11540.16
2306801,2018,11734.71
2306801,2019,11090.77
2306801,2020,12245.66
2306801,2021,13298.99
2306801,2022,15939.30
2306801,2023,18977.72
2306900,2010,6846.35
2306900,2011,8160.91
2306900,2012,9004.43
2306900,2013,10022.62
2306900,2014,12110.52
2306900,2015,14037.54
2306900,2016,13087.07
2306900,2017,14851.80
2306900,2018,17008.10
2306900,2019,14712.97
2306900,2020,16036.04
2306900,2021,16222.68
2306900,2022,18908.57
2306900,2023,21966.06
2307007,2010,7140.08
2307007,2011,8116.90
2307007,2012,8014.01
2307007,2013,8808.16
2307007,2014,10646.21
2307007,2015,11856.37
2307007,2016,10842.02
2307007,2017,11974.15
2307007,2018,11899.78
2307007,2019,14174.07
2307007,2020,14236.80
2307007,2021,16694.97
2307007,2022,18887.63
2307007,2023,20980.09
2307106,2010,4040.43
2307106,2011,4491.80
2307106,2012,4618.06
2307106,2013,5422.36
2307106,2014,6587.17
2307106,2015,6445.27
2307106,2016,6558.58
2307106,2017,7176.26
2307106,2018,7728.79
2307106,2019,8495.70
2307106,2020,9591.39
2307106,2021,10819.64
2307106,2022,11316.91
2307106,2023,13484.67
2307205,2010,3788.03
2307205,2011,5028.95
2307205,2012,4448.51
2307205,2013,5286.03
2307205,2014,8531.72
2307205,2015,9732.93
2307205,2016,10145.40
2307205,2017,11533.19
2307205,2018,11913.40
2307205,2019,13886.67
2307205,2020,14697.36
2307205,2021,15917.63
2307205,2022,17851.88
2307205,2023,16531.25
2307254,2010,5654.43
2307254,2011,6246.85
2307254,2012,6995.17
2307254,2013,7585.44
2307254,2014,9962.69
2307254,2015,11446.68
2307254,2016,13941.26
2307254,2017,15898.87
2307254,2018,19553.85
2307254,2019,24904.15
2307254,2020,18869.36
2307254,2021,27106.16
2307254,2022,27256.21
2307254,2023,27829.90
2307304,2010,8607.54
2307304,2011,9790.76
2307304,2012,11069.11
2307304,2013,12371.15
2307304,2014,14482.46
2307304,2015,14741.70
2307304,2016,15597.46
2307304,2017,16378.30
2307304,2018,17710.46
2307304,2019,17756.60
2307304,2020,17475.73
2307304,2021,18381.06
2307304,2022,20214.35
2307304,2023,22569.35
2307403,2010,4333.21
2307403,2011,5098.32
2307403,2012,4900.63
2307403,2013,5757.68
2307403,2014,7224.31
2307403,2015,7056.04
2307403,2016,7191.86
2307403,2017,7618.35
2307403,2018,9101.01
2307403,2019,9842.06
2307403,2020,11076.35
2307403,2021,12801.05
2307403,2022,14507.85
2307403,2023,16319.28
2307502,2010,3591.01
2307502,2011,4293.68
2307502,2012,4408.02
2307502,2013,5015.69
2307502,2014,6053.77
2307502,2015,7395.54
2307502,2016,7014.38
2307502,2017,7951.22
2307502,2018,8255.54
2307502,2019,8650.71
2307502,2020,9070.88
2307502,2021,10906.84
2307502,2022,12681.91
2307502,2023,14447.10
2307601,2010,8986.66
2307601,2011,9464.82
2307601,2012,10236.41
2307601,2013,13642.44
2307601,2014,14015.56
2307601,2015,14059.75
2307601,2016,15785.10
2307601,2017,15564.56
2307601,2018,16019.58
2307601,2019,17571.09
2307601,2020,20483.72
2307601,2021,23631.38
2307601,2022,27735.66
2307601,2023,31129.36
2307635,2010,4137.66
2307635,2011,5088.92
2307635,2012,4646.18
2307635,2013,4746.04
2307635,2014,5901.06
2307635,2015,6497.44
2307635,2016,6491.65
2307635,2017,7045.95
2307635,2018,6605.63
2307635,2019,7183.13
2307635,2020,8135.87
2307635,2021,8728.00
2307635,2022,12324.67
2307635,2023,12766.11
2307650,2010,21453.32
2307650,2011,23694.59
2307650,2012,24935.03
2307650,2013,28868.69
2307650,2014,31988.25
2307650,2015,35647.73
2307650,2016,36295.53
2307650,2017,37989.59
2307650,2018,45685.69
2307650,2019,42770.88
2307650,2020,43717.94
2307650,2021,53408.94
2307650,2022,59750.05
2307650,2023,57738.06
2307700,2010,7262.19
2307700,2011,7499.93
2307700,2012,7783.66
2307700,2013,7844.48
2307700,2014,8683.72
2307700,2015,9228.10
2307700,2016,10068.11
2307700,2017,10816.23
2307700,2018,11762.99
2307700,2019,11896.23
2307700,2020,11543.02
2307700,2021,12527.08
2307700,2022,17064.45
2307700,2023,19137.28
2307809,2010,6054.17
2307809,2011,6426.99
2307809,2012,7767.72
2307809,2013,8004.92
2307809,2014,9481.75
2307809,2015,9865.86
2307809,2016,10190.78
2307809,2017,11566.99
2307809,2018,11835.80
2307809,2019,12188.83
2307809,2020,12554.63
2307809,2021,14052.51
2307809,2022,15921.97
2307809,2023,17579.65
2307908,2010,3208.99
2307908,2011,3580.14
2307908,2012,3409.03
2307908,2013,4672.18
2307908,2014,5235.28
2307908,2015,5768.05
2307908,2016,6403.26
2307908,2017,6983.75
2307908,2018,6978.71
2307908,2019,7146.44
2307908,2020,7935.35
2307908,2021,8444.53
2307908,2022,10100.64
2307908,2023,11568.49
2308005,2010,3428.63
2308005,2011,3856.04
2308005,2012,3975.87
2308005,2013,4500.64
2308005,2014,5267.44
2308005,2015,5512.21
2308005,2016,6007.28
2308005,2017,6697.10
2308005,2018,7250.86
2308005,2019,7617.90
2308005,2020,8210.03
2308005,2021,9626.56
2308005,2022,11717.17
2308005,2023,12818.80
2308104,2010,4232.85
2308104,2011,6423.87
2308104,2012,5561.92
2308104,2013,5507.51
2308104,2014,6894.94
2308104,2015,6866.16
2308104,2016,7266.13
2308104,2017,7972.46
2308104,2018,8791.06
2308104,2019,8775.94
2308104,2020,9854.05
2308104,2021,10698.70
2308104,2022,14064.41
2308104,2023,15532.29
2308203,2010,3489.28
2308203,2011,4073.93
2308203,2012,4213.57
2308203,2013,4638.53
2308203,2014,4985.93
2308203,2015,5446.75
2308203,2016,5950.04
2308203,2017,6455.06
2308203,2018,6801.37
2308203,2019,7358.11
2308203,2020,8057.86
2308203,2021,8445.56
2308203,2022,9487.84
2308203,2023,10995.82
2308302,2010,4292.92
2308302,2011,5057.31
2308302,2012,4943.00
2308302,2013,5635.97
2308302,2014,6905.70
2308302,2015,6773.37
2308302,2016,7041.55
2308302,2017,7894.19
2308302,2018,8133.05
2308302,2019,8753.31
2308302,2020,10080.41
2308302,2021,10477.64
2308302,2022,12275.61
2308302,2023,12943.58
2308351,2010,4711.20
2308351,2011,6213.99
2308351,2012,5401.32
2308351,2013,5703.18
2308351,2014,6898.58
2308351,2015,6847.92
2308351,2016,8488.25
2308351,2017,9631.26
2308351,2018,9915.75
2308351,2019,10682.45
2308351,2020,12818.13
2308351,2021,14874.70
2308351,2022,16151.82
2308351,2023,17718.68
2308377,2010,3626.31
2308377,2011,4119.45
2308377,2012,4477.32
2308377,2013,4386.07
2308377,2014,5048.07
2308377,2015,5439.61
2308377,2016,5728.22
2308377,2017,6389.58
2308377,2018,6316.91
2308377,2019,6638.74
2308377,2020,7251.62
2308377,2021,8062.95
2308377,2022,8968.59
2308377,2023,9964.94
2308401,2010,4836.87
2308401,2011,6159.08
2308401,2012,5727.13
2308401,2013,5846.98
2308401,2014,8453.47
2308401,2015,14260.47
2308401,2016,9364.43
2308401,2017,17408.05
2308401,2018,13766.58
2308401,2019,13321.71
2308401,2020,12912.86
2308401,2021,14506.46
2308401,2022,15929.37
